comment,Hate
দারুণ একটা রেসিপি শেখালেন ধন্যবাদ,No
Appi joto hedar kam koren na ken pori moni theikka shundor hoite parben na,Yes
খুব সুন্দর রেসিপি শেয়ার করেছেন আপু,No
emon cuto kaporer style amio dita pari kinto allha k voi pai tor moto nh,Yes
josse vaiya with love you vai,No
nostamir ekta sima thaka dorkar,Yes
 sob sundor video amar samnai pore naki ,No
Tui hossis Bangladesh  er kolongko,Yes
নাটকের নাম না জানলে see more lekhar ki mane,No
Sob e makeup r kamal makeup tullei sob sundorjo ses,Yes
ato buddi niya rate ghuman kamne ,No
Kno pori moni re deika sojjo hocce na... Bal cal,Yes
Apnpr eto buddhi koi rakhen bro,No
"jotoi koro bahana, firbe na tomar zoubonota!",Yes
Amar ai page ta aktu ghure ashen ar valo lagle akta follow,No
Ey bochor krimir dose na newar porinoti te emn chegaya model kore kn!,Yes
Atoh Sundor buddi dawar Jonno thanks,No
tmr navi dekay dila sobaike,Yes
kotto talent vai togo,No
Emon kore kere? Mone hoi pipra pasay kamor dise...,Yes
admin tui pola na maia,No
Buira always bura..jotoi bav lon na kno,Yes
"Amar barir aam gacher sathe tai hoiche, Durga pujar samoy aam hoy",No
Anti lengta hoye jan photo valo ashbe,Yes
Akhon bolo tomra sobai ki shikla,No
Apner dress e r kon kon dike amn air cooling er jonno faka ase? ,Yes
ki boddi apni novel pabar jggo ,No
"Eto choto kn apnr ta? biya koren amk,thik size kore debo doli doli",Yes
er sathe fol dewar ki connection,No
"buira hoiao koto dhong, ere deikha 4 din kharay na, dheeeeet",Yes
Akhon aita baki acha naki vai,No
Buri khala amma kore ki lav!,Yes
eto sundr buddi niya ghuren kemne,No
"nispap bokasoda lage, kintu asole.... ",Yes
Eto buddi niye apni ghuman ki kore vai,No
ek kapore ar koto din cholba!,Yes
Ekhon emnitei tree evabe fruits ditese,No
dukkher majheo ei hot pic deikha batrom te ailam,Yes
বান্ধবী নাই কিন্তু বয়ফ্রেন্ড আছে,No
"Joya tmi ki manush hoba na,khali khali horny picture dao",Yes
নাটকের নাম কী বলবেন প্লিজ ভাইয়া,No
nanir zoubon ehono togboge dekhi,Yes
mone holo tumare dekhlm ,No
Balda jiboneo bura hoibe nah,Yes
Anirban Tomar katha gulo mon chuye gelo,No
Anty apni kbe buri hben apner jonnoi to amder biye hocse na etto sundori keno? ,Yes
Anirban tumi purush jatir ahongkar,No
Din din yeang hocchen ar seci oo,Yes
Kothagula very motivated for me,No
"Are mone hoi rate gum asbe nah,esob nosta pic dao kno",Yes
Vai ai kotha gula sudu boltay e valo lagay. Kintu bastobay possible na,No
"jotoi moyda maro, anti to anti er thake, buri demri",Yes
Jokhon family thakay bachay thaka kostokor koray tulbay,No
joubone tmr tometo khete parle valo lagto,Yes
Kotha ta sonar por onek kichu anuvuti korte parlam,No
Bora boyos a asob ar ki dorkar chilo,Yes
6 boccor relationship thaka o take hariyaci,No
"tin projonmer je kheer loss hoy, eita apner ei gouboner dosh",Yes
Right Akdom sotti kotha gulo vai,No
Aunti Alga khaoya chari Halal koira khan,Yes
Background music ta খুবই চমৎকার,No
"Ki hobe ai shouwndorjo dia shomay khob shimito, aso biye kore feli, trpr ufff.... hobe ",Yes
kotha gulo mathai rakbo tnx for you advise,No
"ek matro hotee aunti, jar liga kochi polarao pagol",Yes
Amar valo lage ore,No
Baldar ki boyos bare nah,Yes
Ai kotha gular jonnoi ajo beche achi,No
Upore tostosa hoileo vitore mora ,Yes
amr notun kore beche thakar prerona,No
tumar libistik er tes ta jante caoa amr mon,Yes
jeidin ai jibon golper akta sondor somapti asbe,No
"Mal out baby, shudhu tomer jonna",Yes
aj ami oi diner opekkhay,No
ros ber hoy na koydin dhore,Yes
khub bhalo kotha bolechen thank you bhai,No
"hmmm jemon apnare dekhlei opolop distite dekhtei iche kore, ei je pore gese ter pai ni",Yes
Mon chuye jaoya kotha gulo,No
"chit hoye ace khabar er jonno, keu ghono kheer shot kor",Yes
Karo sate kotha bolte iccha korche,No
"Vabcilam tormuch akhon dekhi apple, hotasa",Yes
khota gula khub valo laglo amr,No
er zubon er theal ki sesh nai re,Yes
onek Valo lagce kotha gula amr,No
aunty din din koci maal hosse ,Yes
Deep pain নিয়ে বেচে থাকার চেয়ে কষ্ট আর কিছু নাই,No
Pore na coker polok bab cudadaile kaiva block,Yes
Amar jokon mon karap hoy koto bar ja ae video ta sone ba dake janena,No
magi tomar sundor pahare testa metabo ami,Yes
ami amon akjon manus jar pokote nai 1 taka kinto sopno dheki koti takar,No
1 bar paylea ufff ki je kortam ei magitare,Yes
"Excellent, amio etai bolte chai jee moner janla jeno eto boro hok jeee sob somoy iii din bole mone hoy",No
tmk kati sorisa tel lagiye pundabu,Yes
jibon Arokom na hole o parto,No
muslim hoye puja te jawa thik hoyni.. ..,Yes
Amar ache shobai kintu na thakari moton,No
varot gia koyjon er thap khaia aila,Yes
Bhalobashar manush take ato Bhalobashar por o tar ektu time tuku paina,No
"kire bedi tui pujay jabi kn, musolman na tui khanki magir baccha ",Yes
"Tumi jototuku obohela debe, tar cheay beshi poriman obohela pabe",No
"Actually shala tui muslim na hindu I,m confused!!!",Yes
seta amar jonno hok amar kac theke onno joner hok,No
Cudani tui ki Hindu tui Kno anondo korbi,Yes
Mon theke uthe jawar beper ta khub sundor,No
toi hindu sili naki madarchod ami vabsilm muslim hoibi tui,Yes
Tumi emon kono Important person na amar life e je mone thak tei hobe bcz tomar onek jaiga ache thakar jonno,No
ee maal ta to hindu na,Yes
kotha gulo sotti oshadharon,No
muslim er bacca hoia pujay gaiba kn tumi,Yes
Dada apni khub akta sundor kotha bolacho eta,No
Kobore jaw tmr ai pasar modde bas vora murti rokkha korbe.....agula sob takai bikri dui takar nortoki,Yes
amar samne ssc exam are fone ami ay kotha golo soni jate nejir jevon ke ay kothar seta mela te pari,No
Mona prana Hindu Nama muslim.aita baro Akta maggi,Yes
Vlobasa jibon a kokhon asbe ta jamon bola jay nah thik golpo gulao tamon kokhon ki ble bujhao muskil,No
ato kiso holo hindo ra amder quran take osomman korlo r oni chi chi chi,Yes
music tar name ki keo bolbe,No
Tumi aso koto din khabo toto din,Yes
Kothay thaka suro korbo bojtha parce na,No
"Beb gash gula kaita raikho ami ashtesi, trpr ghoap ghop",Yes
Situation jai hok Na kno ..Ami always don't care ekta wabe niye choli ..karon valo lagena karo Sathe torke joraite,No
Onek din hoilo tmr hot pic dekhi na,Yes
Bhai background music tar name ki,No
kisu ase bra strap deikhei felte suru korbe,Yes
Natok ses hobar aga stage charben na,No
"bra eto tait kno, betha pabe dodo te",Yes
Dada kicu video sodu video na ai gula beche takar anuprerona dey,No
bujhi na tmr dab hothath eto uca kn,Yes
apnar kas thake valo kicu shikte parlam vaiya,No
Bura hetir hallot deko ,Yes
ডিপ্রেশনে আমার জীবনটা শেষ হয়ে যাচ্ছে,No
ei salar indian gula ei mohila re koto je khaia dise!,Yes
Apnar video dekhe jiboner cinta Dara Tai change korlam.notun kore bachar shopno dekhlam,No
"jama jmn pink, biral oo ki pink",Yes
Ajke mon ta khub kharap chilo kono akta karone jay hok kotha sune mon ta ato valo hoye gelo bole bujhanor moto na.,No
Bra khule gelo bujhi vaar ee ,Yes
Kaw k Mon thaka valobasta nai,No
"kire beti bra dekhas kn emne, jama valo por",Yes
Background music er nam ta kaw bolte parben plz,No
Bra ar fita dekha jai khala,Yes
Anek taka Hole amio bhalo philosopher hobo,No
a dekhi puro sorir makeup lagase.makeup sara aktu samne asio.tmr asol sundorjo  dekhte chai munu,Yes
Kotha gulu bolar manushtar nam ta kew janle bolben plz,No
Ai Buri k dekhte dekhte nije o choto thek boro hoa gelam kintu ai burir ai bura boyoser tel r kome na... Burir soril dekhte dekhte ami aj  birokto...,Yes
Kotha gulo buke lagle o aita e bastobota,No
Khola mela pic diya ki bojhate chan amne jowan? Anne je buira beti r amne je 2nd hand sheita bekei Jane,Yes
youtube growth nei bole financial stabilty nei bole tao ei videos dkhe ektu shanti pelam,No
pura bodi moyda makhen abr bah,Yes
Music tar nam ki please keu bole daw,No
"apner mekap man hobo, tpr full bodi mekap debo ",Yes
Vai apnar video gulo pages a charte cai,No
khali jainga poira cemeray asen chi,Yes
backgroud music ta kon gaan er keu ektu bolen please,No
Bura matharir pank dekhle mon da cay bis khai,Yes
Bhai background music tar naam ki keo amake bolbe,No
Silai kore nen jamata apnr pasa bair hoi jacce,Yes
Bastobota Barti kisu bolar sujog nei,No
Kobi blesen.poshake jotota vlo lge tar cheyo aro vlo lge poshag na thakle,Yes
Background Music Ta Lagbe amar keu Deu Na please,No
Bolci j panti nh poira khuilla rakho ar valo hoibo,Yes
Background miusic name ki bolo aktu plz,No
Ato choto kapor tara pore kivabe  Lojja lage nah!,Yes
Facebook a ai sound use korle ki copyright strike khabo naki ami,No
"vondami caren, boyos hoice",Yes
Aro video dao baba mar niye,No
boin lo drug mone beshi poira jaitache control ,Yes
Original clip ta kothai paoya jabe,No
mod khaia pondai tumare,Yes
Ai chele taar naam ki .keo bolba please,No
Ei tuku kapor r pore asen ken oitaw khule felun nonra manob,Yes
Tumi eto din Koi cila,No
Ai boira badir sok dakla majaj krp hoi,Yes
Onek thank you apnak vai ,No
"Anti din din r koto kisu dakhaiben, kocider sugok dim",Yes
Ato valo video dakhano jono dhonobad apnaka,No
"buri bedi emn nengta hoile, picci maia ra to diboi",Yes
life e Eita ami akhon bojtachi,No
"bedir boyos joto bare, kapor to coto hoy, ek smy lengta hoibo",Yes
oni ki hastase naki kantase kiso bojtasi na,No
body makeuo ki nengta hoia kore,Yes
lomba hote hobe and amar sob kotha sunte hobe,No
kobe je dola khawar khobor ta pamo ei bedir,Yes
akhon mone hoi kono kotha sunse na,No
ei deko maia pant na poira aisa porse,Yes
Kawke niye amon kora ucith na manush sresto jib,No
Meye ta ses boyos e ak br e nosto hoye glo India giya..botam lagao ccc takano jacce na,Yes
Amar khub kosto lagche bon,No
Chera fara kapor poira r koto ghurben Amar bashar paruler puran koita jama ache Tobe chira na niye jayen,Yes
Amar maa same arokum I love you maa,No
Chele der hat marte sahajjo korar jonno take ekta award dawa drkr...,Yes
Ma amr sobsa dami jinis,No
apnago ki morar vhoy nai!ki shob dress poren..!,Yes
Amr ma vaier valobasar manustar sathei biye diye diche,No
Baby amr aho buke aho... Khela hobbe... Football khelmu,Yes
amar ma o jodi amon hoto vai,No
Gota diye pregnant kore dibo sudir boin,Yes
amn ma jodi sobay paito tahole sobr valobasa purnota paito,No
deho ta evabe bilaien takar liga chi,Yes
valobasa onek valo maa bou and boy,No
Hotelewo akhon r ager moto dam payna. Apnar moto bedi,Yes
Amar mone Hoy lakhe ak ta amon ma hoy,No
Guya Mara Kha tui ja,Yes
Sobar ma sobar kacha valo ma kokho no kharap hoy na mom is mom,No
tr cheye amr pasa sundor,Yes
sobar valobasha purnota pak,No
tomar tuntuni dia jhunjhuni bajamu ar injection dimu,Yes
Masha Allah sotti sondor hoisa eta,No
"apni emn horni horni thaken je, fete jabe sob",Yes
sobsomoy cesta kortam poribarer sobaike khosi rakhar jonno,No
"lipstick er flavour ta jante cai, kache aso to ettu",Yes
Sotti onk lucky ei cheleta,No
burir betir jinis joyan ase kivabe,Yes
Amon maa sobar hok,No
"esob oslilota na carle, rap kore dibo ",Yes
Amadar maa allha jamon disa kinto amadar maa onak valo and i love my mom,No
belaous chara namle to emn jhaki te ber hobei,Yes
Amon BaBa ami paici I Love my baba,No
sofolota diya piche vorse re,Yes
Ame payachie arokom maajaa boli tei sunalove you maa,No
ki sob pore piche soob udla jay,Yes
Ami amar ma ke amar jiboner takao valobashi I love u ma,No
amr personal shampoo tmk na dile valo hoba na,Yes
Aktu amk ku blo je ora ki vdo dekhatecilo,No
de lara maal dar pacha dhoira,Yes
Amar ma supportive thik emon my best mom,No
apni ki lengtu gibon pcondo koren,Yes
Sobi tikase kintu sele ta video Kiser dektisi lo boin,No
"joubon utlaise, kintu manush nai khawar",Yes
Hmm amr hoise amr to biya hoi nai ami to class ten a pori but tau amr sasuri maa amr a same ay bhabe vlo base,No
emn coto kapor er bou ee to lagbe jamar khoroch nai kono,Yes
sob jodi hoto amon ma ,No
gorom ee blouse oo pora nai he he he,Yes
Amar Maa and baba ekdom erokom same,No
tomay deke dud khawar nesa jagse,Yes
Amon maa paice kinto Valobasar manous Ke Pai nai ,No
biya korba amk? tmr nictola dum dum kore kapabo,Yes
Kau ki lokkho korecho mobile a ki dakcha,No
India gia eisob nongra jama pora sikse,Yes
Amar ma thik emon ei,No
"ere theka keu, naile to amare sesh koira dibo hnadle maraite maraite",Yes
Shobar vaggo jodi amn hotw tahole karo valobasha opurno thaktw na,No
chamra jhuke gese ar kotodin rong dekhabi,Yes
Eta natokei somvob Kintu bastobe svob noi ,No
Ami tomar dudhe dhoya tulsi pata,Yes
Jodi erokom hoto tahole hajaro valobasha purnota peto,No
kal raat er sopne ese to amre rosete chubaiso ahh..,Yes
r karo jibonei kosto thakto na,No
"chubby ee to valo chila, ki tultule chilo dudu to",Yes
Amr bf er mayer moto amare onak ador koren but sei bf tai ajke amare chere gelo,No
halar pasay koto current re baap,Yes
tar ma akkhono amay vlo base ar bole tar cheler asa jate na chari tare akdin amr kore deben tini,No
"kache keno asona, ador korte pari na tomar moyna",Yes
ata sobsomoy chaileo somvob na,No
Ager moto r hendel marte pari na... tmr dosh eta ,Yes
jodi arokom hoto tahole prithibir sokol valobasha purnota peto,No
boloto tip kothay kopal ee na buke? ,Yes
Amar ma o ei rokom alhamdulillah Allah amake emon ma dice ,No
er sonapurer er thakar vara koto re ,Yes
Ma chele ki video dekce keo ki kheyal korecen,No
"deksoni karbar, nillojjer moto kapor poira ache chi",Yes
Sotti biyar age ami sasuri ma r kotha bolchi akhon o biya hoy ni,No
ehe re bichi baba theke pora nise re,Yes
Dada tomar luck bholo onk,No
tumi dine dekhi du-du bar kore chobi dao,Yes
Amon ma pawa jabe na mone hoy ,No
"dheet ki holo tomar, kal raat er khelar jonno tel diye antena sokto korlam tumi aila na",Yes
Are bhai amar ma baba erakom,No
ki din ailo kilvege eo bole ata make,Yes
amar ma keno emon na vaia,No
apa apnar paad er sungondo ache naki,Yes
Amar ma amake support kore onk,No
Ki bisri kalo badam!,Yes
Ma o khub bhaggo kore chele peyeche tai dujone phone dekhcho akhon kar dine keu ar ata korena,No
Kicu pore nai.vitre..?,Yes
Sob manlam kintu ora kiser vedio dekhsilo,No
mone hochhe r ak ta jama porte bhule geche,Yes
But ami ekta zinish bujhlam na ora phone ki dekhtece,No
Kalo kalo jnis ta ki,Yes
Vai copy krar aktaa limit thaka drkar,No
bhitre ki mama deikha ko to,Yes
Amon ma vaggo kore pai,No
etodin bota dekhe bujlam meye boro hoice,Yes
amon ma paoata vagger bapar,No
Noksha Ta Dekha Fellam To Apu,Yes
Ma ke nia onek valo valo movie dekhe,No
bsei use hoiche tai kalo hoiche ata kono bepar na,Yes
Khub valo laglo tomr video vai onk valobasha roilo aro agiye jao,No
jotoi forsa hou dud kalo takbe,Yes
Thank you dada onek boro ekta jinis sikhiye dile,No
kalo pakhi deka jai,Yes
sob somoye mone thakbe tomay chesta kore dekhi ki hoy,No
Dud kalo magi tui khanki,Yes
Amr new page. Ajker video dekhe onk kico shiklam,No
hogay pani eshe gece naki tur?,Yes
Dada Tomar kotha gulo suna khub valo laglo thanks for your opinion,No
hetir to voda dekha jai,Yes
Wow দোয়া ও ভালোবাসা রইলো সব সময়,No
ahh tippa dimu tor dudu,Yes
Khub sundor aro age jao,No
ki khaiya boro korso mona?,Yes
Video ta dekhe khub bhalo lagche ,No
boro boro kacha badam,Yes
ek ta chele yotube theke bhalo amount taka income kare tar swapna puran karte parche ,No
kala manik tui shala kutta,Yes
video ti dekhar par youTube a seriously kaj karte motivate karche ,No
veja veja laga kan hetir gud,Yes
"prio vai,, apnader sokoler proti roilo antorik suveccha",No
kala bota dekha jai!,Yes
Khub bhalo laglo waah waah waah Allah bless you,No
bhitore shob to kalo,Yes
Darun laglo anek helpful video.. Thank you,No
Edit er mayre boira dise,Yes
আপনার ভিডিওগুলো দেখে সবাই উপকৃত হবে 100% ,No
Oi Bokachoda Kos ki,Yes
"Khub vlo laglo,onek kichu jante parlam",No
Ami kisu dekhi na sudu kalo dekhi mane andar andar lage,Yes
Onak donno bad ato sundor akta video dauyar jonno,No
eto mota kene re tor vatare dhon,Yes
Onek kothin dada sob oto soja noi,No
"Acca vai oi ta ki tal naki onno kisu bujlam na,",Yes
apnar view barbe nischoi apnar lav example eirokom onek ache,No
Kola ta lafaitese deika,Yes
Sochin khub poriskar kotha bolche bhalo laglo,No
ki lotion use kore ato kalo ken?,Yes
"খুব ভালো ছেলে, god bless you Thank you",No
Bra missing ken apu?,Yes
Video khub vlo laglo amar,No
